ID: CMSSW
Metadata: (strobe,) start of orbit, start of packet, end of packet, valid

      Link              000        
Frame 0000    1101 00000e9f59a419a1
Frame 0001    0001 0000000000000000
Frame 0002    0001 00000ffd4fbc1441
Frame 0003    0001 0000000000000000
Frame 0004    0001 00000f337b600f51
Frame 0005    0001 0000000000000000
Frame 0006    0001 00000eb366c20a11
Frame 0007    0001 0000000000000000
Frame 0008    0001 00000d9852cc04b1
Frame 0009    0001 0000000000000000
Frame 0010    0001 000000c8ae2203b1
Frame 0011    0001 0000000000000000
Frame 0012    0001 000000c0220002f1
Frame 0013    0001 0000000000000000
Frame 0014    0001 00000de3aa2202b1
Frame 0015    0001 0000000000000000
Frame 0016    0001 000002113fde0271
Frame 0017    0001 0000000000000000
Frame 0018    0001 00000f0e5ecc0271
Frame 0019    0001 0000000000000000
Frame 0020    0001 0000008885280271
Frame 0021    0001 0000000000000000
Frame 0022    0001 00000d4e79b00271
Frame 0023    0001 0000000000000000
Frame 0024    0001 00000ea0d9c81a11
Frame 0025    0001 0000000000000000
Frame 0026    0001 00000ffd4fbc1441
Frame 0027    0001 0000000000000000
Frame 0028    0001 00000f393b1c1031
Frame 0029    0001 0000000000000000
Frame 0030    0001 00000ea3a7060ac1
Frame 0031    0001 0000000000000000
Frame 0032    0001 00000d7d54aa0521
Frame 0033    0001 0000000000000000
Frame 0034    0001 00000dac38c20401
Frame 0035    0001 0000000000000000
Frame 0036    0001 000000c8ae2203b1
Frame 0037    0001 0000000000000000
Frame 0038    0001 000001be96160391
Frame 0039    0001 0000000000000000
Frame 0040    0001 000000c0220002f1
Frame 0041    0001 0000000000000000
Frame 0042    0001 000002113fde0271
Frame 0043    0001 0000000000000000
Frame 0044    0001 0000008885280271
Frame 0045    0001 0000000000000000
Frame 0046    0001 00000d7ea6d80231
Frame 0047    0011 0000000000000000
Frame 0048    0000 0000000000000000
Frame 0049    0000 0000000000000000
Frame 0050    0000 0000000000000000
Frame 0051    0000 0000000000000000
Frame 0052    0000 0000000000000000
Frame 0053    0000 0000000000000000
Frame 0054    0101 0000006963b02961
Frame 0055    0001 0000000000000000
Frame 0056    0001 00000eb91c161ce1
Frame 0057    0001 0000000000000000
Frame 0058    0001 00000058471c18e1
Frame 0059    0001 0000000000000000
Frame 0060    0001 00000fd438501281
Frame 0061    0001 0000000000000000
Frame 0062    0001 00000f7bfbbc09f1
Frame 0063    0001 0000000000000000
Frame 0064    0001 000000f912a00461
Frame 0065    0001 0000000000000000
Frame 0066    0001 00000d48bdbc0461
Frame 0067    0001 0000000000000000
Frame 0068    0001 00000d0cc8720451
Frame 0069    0001 0000000000000000
Frame 0070    0001 00000fdb26cc03d1
Frame 0071    0001 0000000000000000
Frame 0072    0001 00000dec149403b1
Frame 0073    0001 0000000000000000
Frame 0074    0001 00000dec20940331
Frame 0075    0001 0000000000000000
Frame 0076    0001 00000d9406e402b1
Frame 0077    0001 0000000000000000
Frame 0078    0001 00000066a3c82aa1
Frame 0079    0001 0000000000000000
Frame 0080    0001 00000eb35c381dc1
Frame 0081    0001 0000000000000000
Frame 0082    0001 00000fb7b96c1a21
Frame 0083    0001 0000000000000000
Frame 0084    0001 00000058471c18e1
Frame 0085    0001 0000000000000000
Frame 0086    0001 00000d3788000511
Frame 0087    0001 0000000000000000
Frame 0088    0001 000000e9522204e1
Frame 0089    0001 0000000000000000
Frame 0090    0001 00000dead2c20461
Frame 0091    0001 0000000000000000
Frame 0092    0001 00000d48bdbc0461
Frame 0093    0001 0000000000000000
Frame 0094    0001 000002d41c5a0271
Frame 0095    0001 0000000000000000
Frame 0096    0001 000002818caa0231
Frame 0097    0001 0000000000000000
Frame 0098    0001 000002b3782e01f1
Frame 0099    0001 0000000000000000
Frame 0100    0001 0000000000000000
Frame 0101    0011 0000000000000000
Frame 0102    0000 0000000000000000
Frame 0103    0000 0000000000000000
Frame 0104    0000 0000000000000000
Frame 0105    0000 0000000000000000
Frame 0106    0000 0000000000000000
Frame 0107    0000 0000000000000000
Frame 0108    0101 00000ba7cad830a1
Frame 0109    0001 0000000000000000
Frame 0110    0001 00000ff937f413e1
Frame 0111    0001 0000000000000000
Frame 0112    0001 00000f4bad281101
Frame 0113    0001 0000000000000000
Frame 0114    0001 00000137a36c1001
Frame 0115    0001 0000000000000000
Frame 0116    0001 00000ff05d120c91
Frame 0117    0001 0000000000000000
Frame 0118    0001 00000e985eb60be1
Frame 0119    0001 0000000000000000
Frame 0120    0001 00000e4038e407a1
Frame 0121    0001 0000000000000000
Frame 0122    0001 00000e66b4d80491
Frame 0123    0001 0000000000000000
Frame 0124    0001 00000eba5aee0441
Frame 0125    0001 0000000000000000
Frame 0126    0001 00000e02c4380441
Frame 0127    0001 0000000000000000
Frame 0128    0001 00000dbd7e6603b1
Frame 0129    0001 0000000000000000
Frame 0130    0001 00000d39293e0271
Frame 0131    0001 0000000000000000
Frame 0132    0001 00000ba7cad830a1
Frame 0133    0001 0000000000000000
Frame 0134    0001 00000ff937f413e1
Frame 0135    0001 0000000000000000
Frame 0136    0001 00000f4bad281101
Frame 0137    0001 0000000000000000
Frame 0138    0001 00000137a36c1001
Frame 0139    0001 0000000000000000
Frame 0140    0001 00000e9b1e500e71
Frame 0141    0001 0000000000000000
Frame 0142    0001 00000fe95d340d21
Frame 0143    0001 0000000000000000
Frame 0144    0001 00000e3938cc0c71
Frame 0145    0001 0000000000000000
Frame 0146    0001 00000e02c4380441
Frame 0147    0001 0000000000000000
Frame 0148    0001 00000d39293e0271
Frame 0149    0001 0000000000000000
Frame 0150    0001 000002f4b9c80231
Frame 0151    0001 0000000000000000
Frame 0152    0001 000002e6942201f1
Frame 0153    0001 0000000000000000
Frame 0154    0001 00000302eda601f1
Frame 0155    0011 0000000000000000
Frame 0156    0000 0000000000000000
Frame 0157    0000 0000000000000000
Frame 0158    0000 0000000000000000
Frame 0159    0000 0000000000000000
Frame 0160    0000 0000000000000000
Frame 0161    0000 0000000000000000
Frame 0162    0101 00000dfbf6b61591
Frame 0163    0001 0000000000000000
Frame 0164    0001 00000da3ad341271
Frame 0165    0001 0000000000000000
Frame 0166    0001 00000d4a0bd20e51
Frame 0167    0001 0000000000000000
Frame 0168    0001 0000015851c80cc1
Frame 0169    0001 0000000000000000
Frame 0170    0001 0000028fd2c20511
Frame 0171    0001 0000000000000000
Frame 0172    0001 000001cffce404e1
Frame 0173    0001 0000000000000000
Frame 0174    0001 00000f0cf98e04c1
Frame 0175    0001 0000000000000000
Frame 0176    0001 000000d111820491
Frame 0177    0001 0000000000000000
Frame 0178    0001 00000cf916cc0481
Frame 0179    0001 0000000000000000
Frame 0180    0001 00000ed989b00461
Frame 0181    0001 0000000000000000
Frame 0182    0001 000001f787060461
Frame 0183    0001 0000000000000000
Frame 0184    0001 00000db0480c0401
Frame 0185    0001 0000000000000000
Frame 0186    0001 00000e08b6a01991
Frame 0187    0001 0000000000000000
Frame 0188    0001 00000db1ec5015c1
Frame 0189    0001 0000000000000000
Frame 0190    0001 00000d540b780fc1
Frame 0191    0001 0000000000000000
Frame 0192    0001 00000145d1ea0f61
Frame 0193    0001 0000000000000000
Frame 0194    0001 0000005f7e4405a1
Frame 0195    0001 0000000000000000
Frame 0196    0001 0000028fd2c20511
Frame 0197    0001 0000000000000000
Frame 0198    0001 000001cffce404e1
Frame 0199    0001 0000000000000000
Frame 0200    0001 00000cf916cc0481
Frame 0201    0001 0000000000000000
Frame 0202    0001 00000ed989b00461
Frame 0203    0001 0000000000000000
Frame 0204    0001 000001f787060461
Frame 0205    0001 0000000000000000
Frame 0206    0001 00000f8cf9060461
Frame 0207    0001 0000000000000000
Frame 0208    0001 00000130636c0371
Frame 0209    0011 0000000000000000
Frame 0210    0000 0000000000000000
Frame 0211    0000 0000000000000000
Frame 0212    0000 0000000000000000
Frame 0213    0000 0000000000000000
Frame 0214    0000 0000000000000000
Frame 0215    0000 0000000000000000
Frame 0216    0101 00000ebd6a6637d1
Frame 0217    0001 0000000000000000
Frame 0218    0001 000000393a881ba1
Frame 0219    0001 0000000000000000
Frame 0220    0001 00000085d4e415e1
Frame 0221    0001 0000000000000000
Frame 0222    0001 000002c8bf9a0c01
Frame 0223    0001 0000000000000000
Frame 0224    0001 00000e88b8d80bf1
Frame 0225    0001 0000000000000000
Frame 0226    0001 0000019b3e940a81
Frame 0227    0001 0000000000000000
Frame 0228    0001 000002045afa0951
Frame 0229    0001 0000000000000000
Frame 0230    0001 000000b1dd5607f1
Frame 0231    0001 0000000000000000
Frame 0232    0001 00000ce5167207e1
Frame 0233    0001 0000000000000000
Frame 0234    0001 00000d3608440771
Frame 0235    0001 0000000000000000
Frame 0236    0001 00000fd290b606d1
Frame 0237    0001 0000000000000000
Frame 0238    0001 00000300286606a1
Frame 0239    0001 0000000000000000
Frame 0240    0001 00000ebd6a883a61
Frame 0241    0001 0000000000000000
Frame 0242    0001 000000393a881ba1
Frame 0243    0001 0000000000000000
Frame 0244    0001 00000070548819d1
Frame 0245    0001 0000000000000000
Frame 0246    0001 000002c8bf9a0c01
Frame 0247    0001 0000000000000000
Frame 0248    0001 00000e88b8d80bf1
Frame 0249    0001 0000000000000000
Frame 0250    0001 000001987ecc0af1
Frame 0251    0001 0000000000000000
Frame 0252    0001 000002045afa0951
Frame 0253    0001 0000000000000000
Frame 0254    0001 000002b4a85008b1
Frame 0255    0001 0000000000000000
Frame 0256    0001 00000d4e47b00811
Frame 0257    0001 0000000000000000
Frame 0258    0001 00000ce5167207e1
Frame 0259    0001 0000000000000000
Frame 0260    0001 000000b35d600761
Frame 0261    0001 0000000000000000
Frame 0262    0001 00000f4891a405e1
Frame 0263    0011 0000000000000000
Frame 0264    0000 0000000000000000
Frame 0265    0000 0000000000000000
Frame 0266    0000 0000000000000000
Frame 0267    0000 0000000000000000
Frame 0268    0000 0000000000000000
Frame 0269    0000 0000000000000000
Frame 0270    0101 0000014a11121aa1
Frame 0271    0001 0000000000000000
Frame 0272    0001 00000d63ac0c1601
Frame 0273    0001 0000000000000000
Frame 0274    0001 00000fdf59ea0d41
Frame 0275    0001 0000000000000000
Frame 0276    0001 0000022d84d80ab1
Frame 0277    0001 0000000000000000
Frame 0278    0001 000001956b9a0a21
Frame 0279    0001 0000000000000000
Frame 0280    0001 000002ba7d7804a1
Frame 0281    0001 0000000000000000
Frame 0282    0001 00000fdb16220491
Frame 0283    0001 0000000000000000
Frame 0284    0001 00000daf14ee0481
Frame 0285    0001 0000000000000000
Frame 0286    0001 0000001b3f060461
Frame 0287    0001 0000000000000000
Frame 0288    0001 00000005e07e0331
Frame 0289    0001 0000000000000000
Frame 0290    0001 00000d6ac0aa02f1
Frame 0291    0001 0000000000000000
Frame 0292    0001 000000df412802f1
Frame 0293    0001 0000000000000000
Frame 0294    0001 0000014891341b31
Frame 0295    0001 0000000000000000
Frame 0296    0001 00000d63ac0c1601
Frame 0297    0001 0000000000000000
Frame 0298    0001 00000fe0d9b01011
Frame 0299    0001 0000000000000000
Frame 0300    0001 0000022945560b61
Frame 0301    0001 0000000000000000
Frame 0302    0001 000001a6ab560ae1
Frame 0303    0001 0000000000000000
Frame 0304    0001 00000d5404000571
Frame 0305    0001 0000000000000000
Frame 0306    0001 000002ba7d7804a1
Frame 0307    0001 0000000000000000
Frame 0308    0001 00000daf14ee0481
Frame 0309    0001 0000000000000000
Frame 0310    0001 0000005f7fbc0461
Frame 0311    0001 0000000000000000
Frame 0312    0001 00000f7611b002b1
Frame 0313    0001 0000000000000000
Frame 0314    0001 00000e872b9a0271
Frame 0315    0001 0000000000000000
Frame 0316    0001 00000f67e1ea0271
Frame 0317    0011 0000000000000000
Frame 0318    0000 0000000000000000
Frame 0319    0000 0000000000000000
Frame 0320    0000 0000000000000000
Frame 0321    0000 0000000000000000
Frame 0322    0000 0000000000000000
Frame 0323    0000 0000000000000000
Frame 0324    0101 000002391b6c0c21
Frame 0325    0001 0000000000000000
Frame 0326    0001 00000e4017ea06a1
Frame 0327    0001 0000000000000000
Frame 0328    0001 0000009f665c0691
Frame 0329    0001 0000000000000000
Frame 0330    0001 00000cfa4ae40671
Frame 0331    0001 0000000000000000
Frame 0332    0001 00000f2504380641
Frame 0333    0001 0000000000000000
Frame 0334    0001 00000ff1d6220641
Frame 0335    0001 0000000000000000
Frame 0336    0001 000002adb4a00621
Frame 0337    0001 0000000000000000
Frame 0338    0001 00000dad85b00501
Frame 0339    0001 0000000000000000
Frame 0340    0001 000001fe8e0004b1
Frame 0341    0001 0000000000000000
Frame 0342    0001 0000017633280421
Frame 0343    0001 0000000000000000
Frame 0344    0001 00000171d00003d1
Frame 0345    0001 0000000000000000
Frame 0346    0001 00000227f11c03a1
Frame 0347    0001 0000000000000000
Frame 0348    0001 000002391b6c0c21
Frame 0349    0001 0000000000000000
Frame 0350    0001 0000029873a609c1
Frame 0351    0001 0000000000000000
Frame 0352    0001 00000dc5e4e40831
Frame 0353    0001 0000000000000000
Frame 0354    0001 0000009125c80731
Frame 0355    0001 0000000000000000
Frame 0356    0001 00000d198a5006e1
Frame 0357    0001 0000000000000000
Frame 0358    0001 00000e4017ea06a1
Frame 0359    0001 0000000000000000
Frame 0360    0001 00000f2d84aa06a1
Frame 0361    0001 0000000000000000
Frame 0362    0001 00000ff1d6220641
Frame 0363    0001 0000000000000000
Frame 0364    0001 000001c2ced805e1
Frame 0365    0001 0000000000000000
Frame 0366    0001 0000017633280421
Frame 0367    0001 0000000000000000
Frame 0368    0001 00000da944d80401
Frame 0369    0001 0000000000000000
Frame 0370    0001 00000ceafed80331
Frame 0371    0011 0000000000000000
Frame 0372    0000 0000000000000000
Frame 0373    0000 0000000000000000
Frame 0374    0000 0000000000000000
Frame 0375    0000 0000000000000000
Frame 0376    0000 0000000000000000
Frame 0377    0000 0000000000000000
Frame 0378    0101 00000112ac5c1a11
Frame 0379    0001 0000000000000000
Frame 0380    0001 00000f488e941491
Frame 0381    0001 0000000000000000
Frame 0382    0001 00000ec2d9b01311
Frame 0383    0001 0000000000000000
Frame 0384    0001 00000f6d84c205b1
Frame 0385    0001 0000000000000000
Frame 0386    0001 0000027eb5d20511
Frame 0387    0001 0000000000000000
Frame 0388    0001 00000d9b2c5c04e1
Frame 0389    0001 0000000000000000
Frame 0390    0001 000001eafa2e0471
Frame 0391    0001 0000000000000000
Frame 0392    0001 00000e1f4ecc02b1
Frame 0393    0001 0000000000000000
Frame 0394    0001 000002f6320002b1
Frame 0395    0001 0000000000000000
Frame 0396    0001 00000d186bf40271
Frame 0397    0001 0000000000000000
Frame 0398    0001 00000dec2fea0271
Frame 0399    0001 0000000000000000
Frame 0400    0001 000002c2c9120231
Frame 0401    0001 0000000000000000
Frame 0402    0001 00000112ac5c1a11
Frame 0403    0001 0000000000000000
Frame 0404    0001 00000f4cce881511
Frame 0405    0001 0000000000000000
Frame 0406    0001 00000ec2d9b01311
Frame 0407    0001 0000000000000000
Frame 0408    0001 00000227f86606a1
Frame 0409    0001 0000000000000000
Frame 0410    0001 00000f6d84c205b1
Frame 0411    0001 0000000000000000
Frame 0412    0001 00000d8fed1205a1
Frame 0413    0001 0000000000000000
Frame 0414    0001 000002870b820471
Frame 0415    0001 0000000000000000
Frame 0416    0001 000002c1af4a0461
Frame 0417    0001 0000000000000000
Frame 0418    0001 00000dad8f820441
Frame 0419    0001 0000000000000000
Frame 0420    0001 0000008a3ccc0391
Frame 0421    0001 0000000000000000
Frame 0422    0001 000001e39b600351
Frame 0423    0001 0000000000000000
Frame 0424    0001 00000f84694a0231
Frame 0425    0011 0000000000000000
Frame 0426    0000 0000000000000000
Frame 0427    0000 0000000000000000
Frame 0428    0000 0000000000000000
Frame 0429    0000 0000000000000000
Frame 0430    0000 0000000000000000
Frame 0431    0000 0000000000000000
Frame 0432    0101 00000e18698e1831
Frame 0433    0001 0000000000000000
Frame 0434    0001 00000fa2523815e1
Frame 0435    0001 0000000000000000
Frame 0436    0001 000000268d560de1
Frame 0437    0001 0000000000000000
Frame 0438    0001 000000bbfd340be1
Frame 0439    0001 0000000000000000
Frame 0440    0001 00000ed876ee0b21
Frame 0441    0001 0000000000000000
Frame 0442    0001 00000efbf3560471
Frame 0443    0001 0000000000000000
Frame 0444    0001 00000f071ad80421
Frame 0445    0001 0000000000000000
Frame 0446    0001 0000010e47ea0331
Frame 0447    0001 0000000000000000
Frame 0448    0001 00000f44662202f1
Frame 0449    0001 0000000000000000
Frame 0450    0001 0000002513a40000
Frame 0451    0001 0000000000000000
Frame 0452    0001 0000000000000000
Frame 0453    0001 0000000000000000
Frame 0454    0001 0000000000000000
Frame 0455    0001 0000000000000000
Frame 0456    0001 00000fd4107e21b1
Frame 0457    0001 0000000000000000
Frame 0458    0001 00000e18698e1831
Frame 0459    0001 0000000000000000
Frame 0460    0001 00000eddf65c0ce1
Frame 0461    0001 0000000000000000
Frame 0462    0001 000000bbfd340be1
Frame 0463    0001 0000000000000000
Frame 0464    0001 00000f071ad80421
Frame 0465    0001 0000000000000000
Frame 0466    0001 0000010e47ea0331
Frame 0467    0001 0000000000000000
Frame 0468    0001 00000f44662202f1
Frame 0469    0001 0000000000000000
Frame 0470    0001 0000000000000000
Frame 0471    0001 0000000000000000
Frame 0472    0001 0000000000000000
Frame 0473    0001 0000000000000000
Frame 0474    0001 0000000000000000
Frame 0475    0001 0000000000000000
Frame 0476    0001 0000000000000000
Frame 0477    0001 0000000000000000
Frame 0478    0001 0000000000000000
Frame 0479    0011 0000000000000000
Frame 0480    0000 0000000000000000
Frame 0481    0000 0000000000000000
Frame 0482    0000 0000000000000000
Frame 0483    0000 0000000000000000
Frame 0484    0000 0000000000000000
Frame 0485    0000 0000000000000000
Frame 0486    0101 00000df04fc81b21
Frame 0487    0001 0000000000000000
Frame 0488    0001 00000eeaf67e0bf1
Frame 0489    0001 0000000000000000
Frame 0490    0001 00000e1f68940751
Frame 0491    0001 0000000000000000
Frame 0492    0001 00000d31f36c0621
Frame 0493    0001 0000000000000000
Frame 0494    0001 000001f04efa05c1
Frame 0495    0001 0000000000000000
Frame 0496    0001 00000f239c5004f1
Frame 0497    0001 0000000000000000
Frame 0498    0001 000002a39b280471
Frame 0499    0001 0000000000000000
Frame 0500    0001 00000f9400cc0421
Frame 0501    0001 0000000000000000
Frame 0502    0001 00000f0badea0421
Frame 0503    0001 0000000000000000
Frame 0504    0001 000001e3883803e1
Frame 0505    0001 0000000000000000
Frame 0506    0001 00000e27cb3e0371
Frame 0507    0001 0000000000000000
Frame 0508    0001 00000d2c3aee02f1
Frame 0509    0001 0000000000000000
Frame 0510    0001 00000df34fa41c41
Frame 0511    0001 0000000000000000
Frame 0512    0001 00000eef36160c81
Frame 0513    0001 0000000000000000
Frame 0514    0001 00000205ce0c0831
Frame 0515    0001 0000000000000000
Frame 0516    0001 00000e45e8880761
Frame 0517    0001 0000000000000000
Frame 0518    0001 00000d31f4d80721
Frame 0519    0001 0000000000000000
Frame 0520    0001 00000f239c5004f1
Frame 0521    0001 0000000000000000
Frame 0522    0001 000002a39c0c04f1
Frame 0523    0001 0000000000000000
Frame 0524    0001 00000f9400cc0421
Frame 0525    0001 0000000000000000
Frame 0526    0001 0000018b7e940391
Frame 0527    0001 0000000000000000
Frame 0528    0001 0000020a340c0381
Frame 0529    0001 0000000000000000
Frame 0530    0001 00000f05ecd802f1
Frame 0531    0001 0000000000000000
Frame 0532    0001 00000f128e880271
Frame 0533    0011 0000000000000000
Frame 0534    0000 0000000000000000
Frame 0535    0000 0000000000000000
Frame 0536    0000 0000000000000000
Frame 0537    0000 0000000000000000
Frame 0538    0000 0000000000000000
Frame 0539    0000 0000000000000000
Frame 0540    0101 0000025b0df41441
Frame 0541    0001 0000000000000000
